birth.birthDate.date,birth.birthDate.full,birth.birthDate.month,birth.birthDate.year,birth.city,birth.country.abbreviation,birth.country.countryId,birth.country.name,birth.state.abbreviation,birth.state.name,birth.state.stateId,college.collegeId,college.commonName,college.fullName,death.deathDate.date,death.deathDate.full,death.deathDate.month,death.deathDate.year,displayId,displayName,draft.overallPickNumber,draft.round,draft.roundPickNumber,draft.team.abbreviation,draft.team.location,draft.team.nickname,draft.team.teamId,draft.year,experience.experience,experience.yearFirst,experience.yearRookie,firstName,height.centimeters,height.inches,highSchool.city,highSchool.country.abbreviation,highSchool.country.countryId,highSchool.country.name,highSchool.name,highSchool.state.abbreviation,highSchool.state.name,highSchool.state.stateId,hometown.city,hometown.country.abbreviation,hometown.country.countryId,hometown.country.name,hometown.state.abbreviation,hometown.state.name,hometown.state.stateId,isActive,isInjured,isSuspended,lastName,playerId,positions.name,team.abbreviation,team.location,team.nickname,team.teamId,uniform,weight.kilograms,weight.pounds
24.0,1978-02-24,2.0,1978.0,Compton,USA,1.0,United States,CA,California,5.0,61.0,Oregon State,Oregon State University,,,,,0,,28.0,1.0,28.0,Chi,Chicago,Bulls,4.0,1998.0,4.0,1998.0,1998.0,Corey,198.0,78.0,Fontana,USA,1.0,United States,Fontana High School,CA,California,5.0,Fontana,USA,1.0,United States,CA,California,5.0,False,False,False,Benjamin,3253,SG,,,,,25,92.99,205.0
28.0,1975-04-28,4.0,1975.0,Liberal,USA,1.0,United States,KS,Kansas,16.0,10100.0,Seward County CC,,,,,,0,,50.0,2.0,21.0,GS,Golden State,Warriors,9.0,1995.0,2.0,1995.0,1995.0,Martin,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Lewis,3034,SF,,,,,32,102.06,225.0
20.0,1953-08-20,8.0,1953.0,Detroit,USA,1.0,United States,MI,Michigan,22.0,664.0,Detroit,University of Detroit Mercy,,,,,0,,151.0,9.0,7.0,Det,Detroit,Pistons,8.0,1975.0,1.0,1975.0,1975.0,Terry,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Thomas,1474,SF,,,,,,99.79,220.0
13.0,1949-09-13,9.0,1949.0,Lincolnton,USA,1.0,United States,NC,North Carolina,33.0,33.0,Ohio State,The Ohio State University,,,,,0,,13.0,1.0,13.0,LAL,Los Angeles,Lakers,13.0,1971.0,9.0,1971.0,1971.0,Jim,190.0,75.0,Columbus,USA,1.0,United States,Linden McKinley HS,OH,Ohio,35.0,,,,,,,,False,False,False,Cleamons,1271,PG,,,,,,83.91,185.0
29.0,1956-11-29,11.0,1956.0,Martinsville,USA,1.0,United States,IN,Indiana,14.0,35.0,Purdue,Purdue University,,,,,0,,82.0,4.0,16.0,GS,Golden State,Warriors,9.0,1979.0,10.0,1980.0,1980.0,Jerry,185.0,73.0,,,,,,,,,Martinsville,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Sichting,1114,PG,,,,,,79.83,176.0
17.0,1991-02-17,2.0,1991.0,Dallas,USA,1.0,United States,TX,Texas,43.0,22.0,Missouri,University of Missouri,,,,,0,,,,,,,,,,2.0,2013.0,2013.0,Phil,180.0,71.0,,,,,Dallas Episcopal HS,,,,Dallas,USA,1.0,United States,TX,Texas,43.0,False,False,False,Pressey,552183,PG,,,,,26,81.65,180.0
27.0,1983-11-27,11.0,1983.0,Louisville,USA,1.0,United States,KY,Kentucky,17.0,10694.0,Southeastern Illinois JC,,,,,,0,,34.0,2.0,5.0,Atl,Atlanta,Hawks,1.0,2004.0,2.0,2004.0,2004.0,Donta,200.0,79.0,LaGrange,USA,1.0,United States,Oldham County High School,KY,Kentucky,17.0,,,,,,,,False,False,False,Smith,254012,SG,,,,,6,97.52,215.0
20.0,1927-11-20,11.0,1927.0,,,,,,,,127.0,Brown,Brown University,,,,,0,,,,,,,,,,2.0,1952.0,1952.0,Mo,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Mahoney,2566,SF,,,,,,92.99,205.0
29.0,1926-03-29,3.0,1926.0,,,,,,,,36.0,Wisconsin,University of Wisconsin,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Glen,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Selbo,2506,SG,,,,,,88.45,195.0
9.0,1953-07-09,7.0,1953.0,McGehee,USA,1.0,United States,AR,Arkansas,4.0,357.0,Albany State (GA),Albany State College,,,,,0,,20.0,2.0,3.0,Por,Portland,Trail Blazers,22.0,1976.0,6.0,1979.0,1979.0,Major,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,Jones,788,PF,,,,,,102.06,225.0
20.0,1972-09-20,9.0,1972.0,Havana,CUB,15.0,Cuba,,,,,,,,,,,0,,,,,,,,,,1.0,1999.0,1999.0,Lazaro,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Borrell,3363,SF,,,,,11,99.79,220.0
25.0,1977-07-25,7.0,1977.0,Atlanta,USA,1.0,United States,GA,Georgia,10.0,92.0,New Mexico,University of New Mexico,,,,,0,,22.0,1.0,22.0,Hou,Houston,Rockets,10.0,1999.0,11.0,1999.0,1999.0,Kenny,200.0,79.0,Albuquerque,USA,1.0,United States,Albuquerque High School,NM,New Mexico,31.0,Albuquerque,USA,1.0,United States,NM,New Mexico,31.0,False,False,False,Thomas,3327,PF,,,,,24,111.13,245.0
31.0,1953-03-31,3.0,1953.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,133.0,Princeton,Princeton University,,,,,0,,9.0,1.0,9.0,Atl,Atlanta,Hawks,1.0,1976.0,8.0,1976.0,1976.0,Armond,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Hill,734,PG,,,,,,86.18,190.0
26.0,1938-10-26,10.0,1938.0,Harbin Manchuria,CHN,13.0,China,,,,220.0,Saint Mary's,St. Mary's College (CA),,,,,0,,,,,,,,,,10.0,1961.0,1961.0,Tom,198.0,78.0,San Francisco,USA,1.0,United States,Lowell HS,CA,California,5.0,,,,,,,,False,False,False,Meschery,1769,SF,,,,,,98.43,217.0
15.0,1993-09-15,9.0,1993.0,Braunschweig,GER,23.0,Germany,,,,,,,,,,,0,,17.0,1.0,17.0,Atl,Atlanta,Hawks,1.0,2013.0,2.0,2013.0,2013.0,Dennis,185.0,73.0,,,,,,,,,,,,,,,,True,False,False,Schroder,739958,PG,Atl,Atlanta,Hawks,1.0,17,78.02,172.0
1.0,1985-06-01,6.0,1985.0,Los Angeles,USA,1.0,United States,CA,California,5.0,62.0,USC,University of Southern California,,,,,0,,16.0,1.0,16.0,Was,Washington,Wizards,27.0,2007.0,8.0,2007.0,2007.0,Nick,200.0,79.0,Reseda,USA,1.0,United States,Cleveland HS,CA,California,5.0,Los Angeles,USA,1.0,United States,CA,California,5.0,True,False,False,Young,263228,SG,LAL,Los Angeles,Lakers,13.0,0,95.25,210.0
2.0,1989-09-02,9.0,1989.0,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,20.0,Kansas,University of Kansas,,,,,0,,13.0,1.0,13.0,Pho,Phoenix,Suns,21.0,2011.0,4.0,2011.0,2011.0,Markieff,208.0,82.0,Philadelphia,USA,1.0,United States,Prep Charter HS,PA,Pennsylvania,38.0,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,True,False,False,Morris,469085,PF,Pho,Phoenix,Suns,21.0,11,111.13,245.0
15.0,1961-07-15,7.0,1961.0,Los Angeles,USA,1.0,United States,CA,California,5.0,81.0,Rice,Rice University,,,,,0,,101.0,5.0,8.0,Det,Detroit,Pistons,8.0,1983.0,1.0,1983.0,1983.0,Ken,205.0,81.0,Los Angeles,USA,1.0,United States,Verbum Dei HS,CA,California,5.0,,,,,,,,False,False,False,Austin,503,PF,,,,,,108.86,240.0
12.0,1974-06-12,6.0,1974.0,Dayton,USA,1.0,United States,OH,Ohio,35.0,199.0,Villanova,Villanova University,,,,,0,,8.0,1.0,8.0,NJ,New Jersey,Nets,17.0,1996.0,8.0,1996.0,1996.0,Kerry,195.0,77.0,New Orleans,USA,1.0,United States,St. Augustine High School,LA,Louisiana,18.0,,,,,,,,False,False,False,Kittles,3077,SG,,,,,30,83.91,185.0
6.0,1969-02-06,2.0,1969.0,Gary,USA,1.0,United States,IN,Indiana,14.0,100.0,Louisville,University of Louisville,,,,,0,,,,,,,,,,1.0,1994.0,1994.0,Jerome,193.0,76.0,,,,,,,,,Gary,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Harmon,2981,SG,,,,,40,86.18,190.0
19.0,1966-01-19,1.0,1966.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,88.0,Brigham Young,Brigham Young University,,,,,0,,,,,,,,,,2.0,1990.0,1990.0,Andy,198.0,78.0,,,,,,,,,Twin Falls,USA,1.0,United States,ID,Idaho,12.0,False,False,False,Toolson,343,SG,,,,,5,95.25,210.0
5.0,1987-06-05,6.0,1987.0,Baton Rouge,USA,1.0,United States,LA,Louisiana,18.0,76.0,LSU,Louisiana State University,,,,,0,,43.0,2.0,13.0,Mia,Miami,Heat,14.0,2009.0,6.0,2009.0,2009.0,Marcus,193.0,76.0,Baton Rouge,USA,1.0,United States,Tara HS,LA,Louisiana,18.0,Baton Rouge,USA,1.0,United States,LA,Louisiana,18.0,True,False,False,Thornton,398590,SF,Hou,Houston,Rockets,10.0,10,92.99,205.0
16.0,1993-06-16,6.0,1993.0,Antratsit,UKR,84.0,Ukraine,,,,5.0,Maryland,University of Maryland,,,,,0,,5.0,1.0,5.0,Pho,Phoenix,Suns,21.0,2013.0,2.0,2013.0,2013.0,Alex,215.0,85.0,,,,,Dnipropetrovsk Higher College,,,,Antratsit,UKR,84.0,Ukraine,,,,True,False,False,Len,616982,C,Pho,Phoenix,Suns,21.0,21,117.93,260.0
1.0,1959-05-01,5.0,1959.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,26.0,Illinois,University of Illinois,,,,,0,,29.0,2.0,6.0,Atl,Atlanta,Hawks,1.0,1981.0,17.0,1981.0,1981.0,Eddie,200.0,79.0,,,,,,,,,Chicago,USA,1.0,United States,IL,Illinois,13.0,False,False,False,Johnson,171,SG,,,,,8,97.52,215.0
26.0,1982-07-26,7.0,1982.0,Washington,USA,1.0,United States,DC,District of Columbia,51.0,207.0,UAB,University of Alabama at Birmingham,,,,,0,,,,,,,,,,2.0,2005.0,2005.0,Donell,195.0,77.0,Montgomery,USA,1.0,United States,Sidney Lanier High School,AL,Alabama,1.0,Montgomery,,,,,,,False,False,False,Taylor,229715,PG,,,,,9,83.01,183.0
9.0,1987-10-09,10.0,1987.0,Los Angeles,USA,1.0,United States,CA,California,5.0,19.0,Iowa State,Iowa State University,,,,,0,,21.0,1.0,21.0,OKC,Oklahoma City,Thunder,25.0,2010.0,2.0,2010.0,2010.0,Craig,208.0,82.0,Wolfeboro,USA,1.0,United States,Brewster Academy,NH,New Hampshire,29.0,Palmdale,USA,1.0,United States,CA,California,5.0,False,False,False,Brackins,399732,PF,,,,,33,104.33,230.0
21.0,1964-10-21,10.0,1964.0,San Diego,USA,1.0,United States,CA,California,5.0,82.0,Southern Methodist,Southern Methodist University,,,,,0,,,,,,,,,,2.0,1989.0,1989.0,Carlton,195.0,77.0,,,,,,,,,,USA,1.0,United States,TX,Texas,43.0,False,False,False,McKinney,457,SG,,,,,,95.25,210.0
7.0,1972-04-07,4.0,1972.0,New Haven,USA,1.0,United States,CT,Connecticut,7.0,10.0,Boston College,Boston College,,,,,0,,,,,,,,,,,1997.0,1997.0,Malcolm,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Huckaby,3211,PG,,,,,12,98.88,218.0
15.0,1970-12-15,12.0,1970.0,Columbus,USA,1.0,United States,OH,Ohio,35.0,33.0,Ohio State,The Ohio State University,,,,,0,,51.0,2.0,24.0,Sac,Sacramento,Kings,23.0,1994.0,7.0,1997.0,1997.0,Lawrence,205.0,81.0,Columbus,USA,1.0,United States,Wehrle High School,OH,Ohio,35.0,Columbus,USA,1.0,United States,OH,Ohio,35.0,False,False,False,Funderburke,2665,PF,,,,,51,104.33,230.0
11.0,1955-09-11,9.0,1955.0,Providence,USA,1.0,United States,RI,Rhode Island,39.0,636.0,Providence,Providence College,,,,,0,,52.0,3.0,8.0,Sea,Seattle,SuperSonics,25.0,1977.0,6.0,1977.0,1977.0,Joe,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,Hassett,718,PG,,,,,,82.1,181.0
28.0,1966-02-28,2.0,1966.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,101.0,Memphis,University of Memphis,,,,,0,,39.0,2.0,16.0,Phi,Philadelphia,76ers,20.0,1987.0,9.0,1987.0,1987.0,Vincent,198.0,78.0,,,,,,,,,Memphis,USA,1.0,United States,TN,Tennessee,42.0,False,False,False,Askew,14,SG,,,,,17,106.59,235.0
12.0,1922-04-12,4.0,1922.0,,,,,,,,35.0,Purdue,Purdue University,12.0,1998-11-12,11.0,1998.0,0,,,,,,,,,,6.0,1947.0,1947.0,Paul,187.0,74.0,Jasper,USA,1.0,United States,Jasper High School,IN,Indiana,14.0,,,,,,,,False,False,False,Hoffman,2349,SG,,,,,,92.99,205.0
25.0,1953-08-25,8.0,1953.0,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,64.0,UCLA,University of California at Los Angeles,,,,,0,,89.0,6.0,3.0,KC,Kansas City,Kings,23.0,1976.0,3.0,1976.0,1976.0,Andre,190.0,75.0,Philadelphia,USA,1.0,United States,Overbrook HS,PA,Pennsylvania,38.0,,,,,,,,False,False,False,McCarter,973,PG,,,,,,86.18,190.0
23.0,1960-04-23,4.0,1960.0,Bridgeport,USA,1.0,United States,CT,Connecticut,7.0,10.0,Boston College,Boston College,,,,,0,,12.0,1.0,12.0,Cle,Cleveland,Cavaliers,5.0,1982.0,11.0,1982.0,1982.0,John,182.0,72.0,,,,,,,,,,,,,,,,False,False,False,Bagley,445,PG,,,,,,87.09,192.0
5.0,1988-04-05,4.0,1988.0,Loudeac,FRA,22.0,France,,,,,,,,,,,0,,53.0,2.0,23.0,Atl,Atlanta,Hawks,1.0,2010.0,1.0,2010.0,2010.0,Pape,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Sy,550436,SG,,,,,19,102.06,225.0
1.0,1977-11-01,11.0,1977.0,Tulsa,USA,1.0,United States,OK,Oklahoma,36.0,202.0,Connecticut,University of Connecticut,,,,,0,,33.0,2.0,4.0,Chi,Chicago,Bulls,4.0,2000.0,9.0,2000.0,2000.0,Jake,210.0,83.0,Houston,USA,1.0,United States,Strake Jesuit College Prep,TX,Texas,43.0,Katy,USA,1.0,United States,TX,Texas,43.0,False,False,False,Voskuhl,3413,C,,,,,43,115.67,255.0
7.0,1929-09-07,9.0,1929.0,Petersburg,USA,1.0,United States,IN,Indiana,14.0,20.0,Kansas,University of Kansas,,,,,0,,,,,,,,,,11.0,1953.0,1953.0,Clyde,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,Lovellette,1749,C,,,,,,110.22,243.0
28.0,1963-11-28,11.0,1963.0,Danville,USA,1.0,United States,VA,Virginia,46.0,198.0,Richmond,University of Richmond,,,,,0,,29.0,2.0,5.0,Cle,Cleveland,Cavaliers,5.0,1986.0,16.0,1986.0,1986.0,Johnny,200.0,79.0,Danville,USA,1.0,United States,George Washington High School,VA,Virginia,46.0,Danville,USA,1.0,United States,VA,Virginia,46.0,False,False,False,Newman,246,SF,,,,,2,95.25,210.0
19.0,1940-02-19,2.0,1940.0,Portland,USA,1.0,United States,OR,Oregon,37.0,124.0,Southern Illinois,Southern Illinois University,,,,,0,,,,,,,,,,8.0,1962.0,1962.0,Chico,190.0,75.0,Tamms,USA,1.0,United States,Tamms HS,IL,Illinois,13.0,,,,,,,,False,False,False,Vaughn,1858,PG,,,,,,92.53,204.0
17.0,1959-12-17,12.0,1959.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,5.0,Maryland,University of Maryland,,,,,0,,10.0,1.0,10.0,GS,Golden State,Warriors,9.0,1981.0,9.0,1981.0,1981.0,Albert,198.0,78.0,,,,,,,,,Brooklyn,USA,1.0,United States,NY,New York,32.0,False,False,False,King,468,SF,,,,,,97.52,215.0
18.0,1979-07-18,7.0,1979.0,Pitman,USA,1.0,United States,NJ,New Jersey,30.0,34.0,Penn State,Penn State University,,,,,0,,,,,,,,,,1.0,2001.0,2001.0,Joe,182.0,72.0,Pitman,USA,1.0,United States,Pitman High School,NJ,New Jersey,30.0,Pitman,USA,1.0,United States,NJ,New Jersey,30.0,False,False,False,Crispin,75216,PG,,,,,5,83.91,185.0
2.0,1989-11-02,11.0,1989.0,Bergisch Gladbach,FRG,44.0,West Germany,,,,,,,,,,,0,,31.0,2.0,1.0,NJ,New Jersey,Nets,17.0,2010.0,,2015.0,2015.0,Tibor,220.0,87.0,,,,,,,,,,,,,,,,True,False,False,Pleiss,550428,C,Uta,Utah,Jazz,26.0,21,118.84,262.0
10.0,1982-03-10,3.0,1982.0,Charleston,USA,1.0,United States,SC,South Carolina,40.0,,,,,,,,0,,1.0,1.0,1.0,Was,Washington,Wizards,27.0,2001.0,12.0,2001.0,2001.0,Kwame,210.0,83.0,Brunswick,USA,1.0,United States,Glynn Academy,GA,Georgia,10.0,,,,,,,,False,False,False,Brown,3492,C,,,,,54,131.54,290.0
6.0,1990-10-06,10.0,1990.0,Tyler,USA,1.0,United States,TX,Texas,43.0,79.0,Baylor,Baylor University,,,,,0,,37.0,2.0,7.0,Tor,Toronto,Raptors,28.0,2012.0,3.0,2012.0,2012.0,Quincy,200.0,79.0,Mesquite,USA,1.0,United States,Horn HS,TX,Texas,43.0,Mesquite,USA,1.0,United States,TX,Texas,43.0,True,False,False,Acy,469234,PF,Sac,Sacramento,Kings,23.0,13,108.86,240.0
7.0,1958-05-07,5.0,1958.0,Cincinnati,USA,1.0,United States,OH,Ohio,35.0,14.0,Syracuse,Syracuse University,,,,,0,,29.0,2.0,6.0,Ind,Indiana,Pacers,11.0,1980.0,8.0,1980.0,1980.0,Louis,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Orr,1029,SF,,,,,,86.64,191.0
20.0,1938-07-20,7.0,1938.0,,,,,,,,54.0,Ohio,Ohio University,,,,,0,,,,,,,,,,3.0,1960.0,1960.0,Howie,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Jolliff,1723,PF,,,,,,98.88,218.0
10.0,1962-07-10,7.0,1962.0,Los Angeles,USA,1.0,United States,CA,California,5.0,646.0,UC-Irvine,University of California at Irvine,,,,,0,,87.0,4.0,17.0,NY,New York,Knicks,18.0,1984.0,8.0,1985.0,1985.0,Bob,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Thornton,338,PF,,,,,34,102.06,225.0
27.0,1950-01-27,1.0,1950.0,Boston,USA,1.0,United States,MA,Massachusetts,21.0,176.0,Marshall,Marshall University,,,,,0,,6.0,1.0,6.0,Mil,Milwaukee,Bucks,15.0,1972.0,3.0,1972.0,1972.0,Russ,195.0,77.0,Boston,USA,1.0,United States,Hyde Park HS,MA,Massachusetts,21.0,,,,,,,,False,False,False,Lee,1534,SF,,,,,,89.81,198.0
11.0,1961-08-11,8.0,1961.0,Lubbock,USA,1.0,United States,TX,Texas,43.0,66.0,Washington State,Washington State University,,,,,0,,48.0,3.0,1.0,Hou,Houston,Rockets,10.0,1983.0,14.0,1983.0,1983.0,Craig,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Ehlo,99,SG,,,,,3,92.99,205.0
14.0,1967-06-14,6.0,1967.0,Fort Wayne,USA,1.0,United States,IN,Indiana,14.0,168.0,Evansville,University of Evansville,,,,,0,,,,,,,,,,2.0,1990.0,1990.0,Dan,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Godfread,126,PF,,,,,,113.4,250.0
2.0,1953-05-02,5.0,1953.0,Berkeley,USA,1.0,United States,CA,California,5.0,64.0,UCLA,University of California at Los Angeles,,,,,0,,11.0,1.0,11.0,GS,Golden State,Warriors,9.0,1974.0,12.0,1974.0,1974.0,Jamaal,198.0,78.0,Santa Barbara,USA,1.0,United States,Santa Barbara HS,CA,California,5.0,,,,,,,,False,False,False,Wilkes,1211,SF,,,,,,86.18,190.0
22.0,1951-07-22,7.0,1951.0,Rolling Fork,USA,1.0,United States,MS,Mississippi,24.0,863.0,Xavier (LA),Xavier University,,,,,0,,,,,,,,,,6.0,1973.0,1973.0,Slick,185.0,73.0,,,,,,,,,,,,,,,,False,False,False,Watts,1335,PG,,,,,,79.38,175.0
1.0,1947-04-01,4.0,1947.0,East Liverpool,USA,1.0,United States,OH,Ohio,35.0,219.0,St. Francis (PA),St. Francis College of Pennsylvania,26.0,2009-02-26,2.0,2009.0,0,,,,,,,,,,10.0,1969.0,1969.0,Norm,185.0,73.0,Midland,USA,1.0,United States,Midland HS,PA,Pennsylvania,38.0,,,,,,,,False,False,False,Van Lier,1341,PG,,,,,,79.38,175.0
9.0,1968-12-09,12.0,1968.0,Shawnee,USA,1.0,United States,OK,Oklahoma,36.0,24.0,Oklahoma,University of Oklahoma,,,,,0,,32.0,2.0,5.0,Was,Washington,Bullets,27.0,1992.0,9.0,1992.0,1992.0,Brent,185.0,73.0,Enid,USA,1.0,United States,Enid High School,OK,Oklahoma,36.0,Shawnee,USA,1.0,United States,OK,Oklahoma,36.0,False,False,False,Price,850,PG,,,,,25,83.91,185.0
13.0,1925-10-13,10.0,1925.0,,,,,,,,224.0,Western Kentucky,Western Kentucky University,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Charlie,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Parsley,2494,PG,,,,,,79.38,175.0
22.0,1971-09-22,9.0,1971.0,Jersey City,USA,1.0,United States,NJ,New Jersey,30.0,637.0,Seton Hall,Seton Hall University,,,,,0,,18.0,1.0,18.0,Uta,Utah,Jazz,26.0,1993.0,1.0,1993.0,1993.0,Luther,218.0,86.0,,,,,,,,,Elizabeth,USA,1.0,United States,NJ,New Jersey,30.0,False,False,False,Wright,1289,C,,,,,44,122.47,270.0
5.0,1985-08-05,8.0,1985.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,665.0,UIC,University of Illinois at Chicago,,,,,0,,,,,,,,,,3.0,2009.0,2009.0,Othyus,195.0,77.0,,,,,Hubbard HS,,,,Chicago,USA,1.0,United States,IL,Illinois,13.0,False,False,False,Jeffers,301795,SG,,,,,0,95.25,210.0
15.0,1921-01-15,1.0,1921.0,Yorktown,USA,1.0,United States,IN,Indiana,14.0,69.0,Kentucky,University of Kentucky,17.0,1998-03-17,3.0,1998.0,0,,,,,,,,,,3.0,1949.0,1949.0,Cliff,187.0,74.0,Yorktown,USA,1.0,United States,Yorktown HS,IN,Indiana,14.0,,,,,,,,False,False,False,Barker,2057,PG,,,,,,83.91,185.0
15.0,1954-08-15,8.0,1954.0,Anderson,USA,1.0,United States,IN,Indiana,14.0,27.0,Indiana,Indiana University,,,,,0,,11.0,1.0,11.0,Sea,Seattle,SuperSonics,25.0,1976.0,7.0,1976.0,1976.0,Bob,198.0,78.0,Anderson,USA,1.0,United States,Madison Heights HS,IN,Indiana,14.0,Anderson,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Wilkerson,1210,SF,,,,,,90.72,200.0
19.0,1963-01-19,1.0,1963.0,Boulder,USA,1.0,United States,CO,Colorado,6.0,695.0,Pepperdine,Pepperdine University,,,,,0,,77.0,4.0,7.0,Pho,Phoenix,Suns,21.0,1986.0,2.0,1986.0,1986.0,Grant,195.0,77.0,Boulder,USA,1.0,United States,Boulder HS,CO,Colorado,6.0,BOulder,USA,1.0,United States,CO,Colorado,6.0,False,False,False,Gondrezick,690,SG,,,,,,92.99,205.0
30.0,1925-06-30,6.0,1925.0,Newark,USA,1.0,United States,OH,Ohio,35.0,17.0,West Virginia,West Virginia University,10.0,2010-02-10,2.0,2010.0,0,,,,,,,,,,5.0,1949.0,1949.0,Fred,195.0,77.0,,,,,,,,,Newark,USA,1.0,United States,OH,Ohio,35.0,False,False,False,Schaus,2469,SF,,,,,,92.99,205.0
23.0,1968-07-23,7.0,1968.0,Oakland,USA,1.0,United States,CA,California,5.0,61.0,Oregon State,Oregon State University,,,,,0,,2.0,1.0,2.0,Sea,Seattle,SuperSonics,25.0,1990.0,17.0,1990.0,1990.0,Gary,193.0,76.0,Oakland,USA,1.0,United States,Skyline High School,CA,California,5.0,Oakland,USA,1.0,United States,CA,California,5.0,False,False,True,Payton,259,PG,,,,,20,86.18,190.0
30.0,1979-11-30,11.0,1979.0,Santa Fe,ARG,64.0,Argentina,,,,,,,,,,,0,,,,,,,,,,8.0,2004.0,2004.0,Andres,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Nocioni,267096,SF,,,,,5,102.06,225.0
27.0,1967-05-27,5.0,1967.0,Daytona Beach,USA,1.0,United States,FL,Florida,9.0,3.0,Florida State,Florida State University,,,,,0,,7.0,1.0,7.0,Ind,Indiana,Pacers,11.0,1989.0,12.0,1989.0,1989.0,George,203.0,80.0,Mainland,USA,1.0,United States,Mainland High School,FL,Florida,9.0,Daytona Beach,USA,1.0,United States,FL,Florida,9.0,False,False,False,McCloud,222,SG,,,,,20,106.59,235.0
15.0,1948-12-15,12.0,1948.0,New York,USA,1.0,United States,NY,New York,32.0,6.0,North Carolina,University of North Carolina,,,,,0,,106.0,7.0,4.0,Bos,Boston,Celtics,2.0,1970.0,11.0,1970.0,1970.0,Charlie,195.0,77.0,Laurinburg,USA,1.0,United States,Laurinburg Institute,NC,North Carolina,33.0,,,,,,,,False,False,False,Scott,1264,SG,,,,,,80.74,178.0
1.0,1974-07-01,7.0,1974.0,Istanbul,TUR,118.0,Turkey,,,,,,,,,,,0,,,,,,,,,,1.0,2004.0,2004.0,Ibo,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Kutluay,273146,SG,,,,,11,90.72,200.0
,,,,,,,,,,,41.0,New Mexico State,New Mexico State University,,,,,0,,,,,,,,,,,1967.0,,Bill,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Allen,536426,C,,,,,30,92.99,205.0
30.0,1965-12-30,12.0,1965.0,San Francisco,USA,1.0,United States,CA,California,5.0,695.0,Pepperdine,Pepperdine University,,,,,0,,65.0,3.0,19.0,Den,Denver,Nuggets,7.0,1987.0,2.0,1987.0,1987.0,Eric,203.0,80.0,San Francisco,USA,1.0,United States,Sacred Heart HS,CA,California,5.0,,,,,,,,False,False,False,White,1202,SF,,,,,,95.25,210.0
30.0,1992-05-30,5.0,1992.0,Ames,USA,1.0,United States,IA,Iowa,15.0,6.0,North Carolina,University of North Carolina,,,,,0,,7.0,1.0,7.0,GS,Golden State,Warriors,9.0,2012.0,3.0,2012.0,2012.0,Harrison,203.0,80.0,,,,,Ames HS,,,,Ames,USA,1.0,United States,IA,Iowa,15.0,True,False,False,Barnes,552336,SF,GS,Golden State,Warriors,9.0,40,102.06,225.0
8.0,1929-02-08,2.0,1929.0,,,,,,,,658.0,Loyola (IL),Loyola University (IL),,,,,0,,,,,,,,,,1.0,1952.0,1952.0,Don,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Hanrahan,2571,SF,,,,,,90.72,200.0
9.0,1982-08-09,8.0,1982.0,Montreal,CAN,2.0,Canada,PQ,Quebec,62.0,40.0,UNLV,University of Nevada-Las Vegas,,,,,0,,,,,,,,,,8.0,2007.0,2007.0,Joel,205.0,81.0,,,,,Dawson Prep HS,,,,Montreal,CAN,2.0,Canada,PQ,Quebec,62.0,True,False,False,Anthony,265013,PF,Det,Detroit,Pistons,8.0,50,111.13,245.0
